id_leggo,sigla,username,text,interactions,date
657ef36227791c5254b215bab785aaba,MPV 936/2020,orlandosilva,"Passado o frenezi da “gripezinha“ que pegou a Capitão Cloroquina, podemos tratar de duas coisas muito mais importantes:  1) Achar a mulher do Queiroz.  2) Derrubar os vetos de Bolsonaro à MP 936.",89,2020-07-06
0ce3875f857ba2244559639440563080,MPV 966/2020,orlandosilva,"A MP 966, com a qual Bolsonaro pretende um salvo-conduto para delinquir à vontade durante a pandemia, poderia se chamar MP “E daí?“  A medida é aberrantemente inconstitucional e será derrotada!",52,2020-05-11
8146c938a148a04cf2a216d4f2461258,PL 399/2015,oswaldojor,"Os partidos de esquerda tentam mais uma manobra para legalizar a maconha no Brasil. O PL 399, que prevê o cultivo da maconha no Brasil é a porta para essa desgraça e pode entrar em votação na Câmara nos próximos dias em regime de Urgência. Diga NÃO ao PL 399 do PT e PSB. ASCOM OE",4814,2020-08-24
657ef36227791c5254b215bab785aaba,MPV 936/2020,pablo_ortellado,"A MP936 (da redução da jornada) foi aprovada na Câmara com baixíssima taxa de reposição dos salários. Prevaleceu proposta do governo que repõe salários tendo como parâmetro o seguro desemprego (R$1,8mil) e não o valor de 3 salários mínimos defendido pelo relator (Orlando Silva).",25,2020-05-25
b939dbc513955298c09d86f0c11f2421,MPV 910/2019,pablo_ortellado,"A mobilização aqui pelo Twitter parece ter colaborado um bocado para a decisão de Maia e MDB de tirarem de pauta a MP 910, que regularizava a grilagem. Boa notícia num dia difícil.",1843,2020-05-11
b939dbc513955298c09d86f0c11f2421,MPV 910/2019,pablo_ortellado,"A MP910 legaliza a grilagem, anistia criminosos e estimula o desmatamento. A medida é perigosa e deletéria e não faz o menor sentido ser votada em meio à pandemia. #MP910Não",209,2020-05-11
657ef36227791c5254b215bab785aaba,MPV 936/2020,pablo_ortellado,@GUlyssea Vi matéria na Folha de hoje com seu estudo com Marcelo Neri sobre a MP 936. Estou fazendo um site reunindo dados e estudos sobre as políticas sociais para enfrentar a crise e gostaria de linkar o trabalho de vocês. Onde encontro? Abraço,3,2020-04-06
657ef36227791c5254b215bab785aaba,MPV 936/2020,pablo_ortellado,Importante sequência: MP936 impõe grandes perdas salariais a empregados em qualquer modalidade mas incentiva suspensão dos contratos que é a que confere maior perda. Precisamos de modelo alternativo que garanta 80% da renda do trabalhador. @RodrigoMaia https://t.co/o2HFU4nPRz,47,2020-03-30
657ef36227791c5254b215bab785aaba,MPV 936/2020,pablo_ortellado,"Se as pessoas não se mobilizarem em defesa dos salários, vão passar o trator. A MP936 pode reduzir salários em até 50%!",128,2020-03-30
657ef36227791c5254b215bab785aaba,MPV 936/2020,pablo_ortellado,Estimativa da Folha para as reduções salariais da MP936 são drásticas: começam em 25% para quem ganha 2 sal. min e podem chegar a mais de 50% para quem ganha 10 sal. min. Outros países protegeram 80% dos salários na crise. Esperamos que @RodrigoMaia  reveja isso na Câmara. https://t.co/jn84oKuZHo,31,2020-03-30
4cb37fd8efe361ae0ce02cc17995070f,PL 948/2019,padilhando,A direita bolsonarista aprovou ontem um projeto criminoso! O PL 948 permite que empresários tomem e adquiram vacinas sem a obrigatoriedade de doação ao SUS.   ESTÃO LEGALIZANDO O CAMAROTE DA VACINA.  Resumindo: empresários que têm dinheiro se vacinam antes do grupo prioritário!,2010,2021-04-05
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,padilhando,As desvinculações dos recursos da educação e saúde foram retiradas do texto do relator - vitória da nossa mobilização. Agora é lutar por mais financiamento para as políticas públicas e valorização dos servidores. NÃO AOS GATILHOS FISCAIS DA PEC 186! #AuxilioSimDesmonteNao,78,2021-03-01
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,padilhando,"Frágil e trapalhona lideranças do governo. Ao pedirem q antes da MP870 no plenário fossem votadas outras p/ trancar a pauta,fizeram tda a refirma administrativa de @jairbolsonaro subir no telhado.“Irá caducar“ disse Maia no microfone",83,2019-05-06
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,padilhando,"...a MP870,primeira de Bolsonaro,feita p/“enxugar a máquina“,criou mais de 20sec especiais e 3coord p/privatização... papo de COAF é cortina de fumaça p/tirar o foco de ataques seríssimos aos Direitos na MP870...@cbnbrasilia @CBNoficial @MiriamLeitaoCom",6,2019-05-06
39873bc6679d7a6349c92cd7c9d974ea,PEC 333/2017,partidonovo30,"▶️“Lembrando que, para combatermos de fato a impunidade, precisamos, além, de aprovar a PEC 333, do fim do foro privilegiado, aprovar a prisão após condenação em segunda instância.“",23,2021-02-22
39873bc6679d7a6349c92cd7c9d974ea,PEC 333/2017,partidonovo30,"▶️“Deveríamos votar a PEC 333, que acaba com o foro privilegiado de mais de 55 mil pessoas e está há 807 dias na gaveta da Câmara pronta para ir ao plenário.“",11,2021-02-22
0f925a3f704fcb3996b9e0201bc5d154,MPV 946/2020,partidonovo30,"O Senado aprovou o relatório de @marcelvanhattem da MP946, que garante e facilita o saque do FGTS durante a pandemia.   ✅Parte importante do texto foi recuperada, possibilitando acesso integral ao FGTS para trabalhadores demitidos na pandemia, optantes do saque aniversário",85,2020-07-27
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,partidonovo30,"O líder do NOVO na Câmara, @marcelvanhattem , deu entrevista para o Jornal Nacional e comentou sobre a importância de retirar da MP870 o impedimento de auditores da Receita denunciarem crimes de corrupção. https://t.co/SM9zNLEmeX",899,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,partidonovo30,"Mais uma importante vitória para termos um Brasil sem corrupção!  O destaque apresentado pelo NOVO - que retira da MP 870 o impedimento de auditores ficais de informarem crimes de corrupção - foi aprovada na Câmara!  Agora, a votação segue para o Senado  https://t.co/M9WjKPs6cr",1371,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,partidonovo30,"A MP 870 será votada hoje no Congresso Nacional. Se ela não for aprovada, aumentará o número de ministérios e a COAF não ficará com Sergio Moro no Ministério da Justiça.  A bancada do @novonacamara apoia e votará a favor da MP 870. https://t.co/R3zkmmUTb2",1114,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,partidonovo30,A bancada do NOVO na Câmara apoia e votará a favor da MP 870.,214,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,partidonovo30,"A MP 870 será votada hoje no Congresso Nacional. Se ela não for aprovada, aumentará o número de ministérios e a COAF não ficará com Sergio Moro no Ministério da Justiça.  https://t.co/KdtgCIcvi3",339,2019-05-20
8f7e86d3feb94a434b529c72db29d8ea,PL 2633/2020,partidoverde,"O desmatamento da Amazônia em abril foi o maior em 10 anos, segundo o @imazon. Essa escalada tem tudo a ver com os interesses por trás do PL 2633, a antiga MP 910 de novo sendo apresentada no Congresso, que pode favorecer invasões de terras públicas.  #PLdaGrilagemNão",4,2020-05-18
b939dbc513955298c09d86f0c11f2421,MPV 910/2019,partidoverde,"O desmatamento da Amazônia em abril foi o maior em 10 anos, segundo o @imazon. Essa escalada tem tudo a ver com os interesses por trás do PL 2633, a antiga MP 910 de novo sendo apresentada no Congresso, que pode favorecer invasões de terras públicas.  #PLdaGrilagemNão",4,2020-05-18
8f7e86d3feb94a434b529c72db29d8ea,PL 2633/2020,partidoverde,"#PLdaGrilagemNão | O PL 2633 não pode entrar em pauta nesta urgência, sem debate amplo e com sério risco de ser piorado. Isso vai custar caro para o Brasil e mostrar que somos um país que beneficia criminosos. Pior: vai desviar esforços no combate à crise com a Covid-19.",23,2020-05-18
8f7e86d3feb94a434b529c72db29d8ea,PL 2633/2020,partidoverde,"Votar o PL 2633 em condição remota traz imenso risco de que o texto volte a trazer benefícios aos grandes ladrões de terras públicas, como na MP 910. Em meio à pandemia da Covid-19, votar uma matéria que não contribui para superar a crise é irresponsabilidade.  #PLdaGrilagemNão",13,2020-05-18
b939dbc513955298c09d86f0c11f2421,MPV 910/2019,partidoverde,"Votar o PL 2633 em condição remota traz imenso risco de que o texto volte a trazer benefícios aos grandes ladrões de terras públicas, como na MP 910. Em meio à pandemia da Covid-19, votar uma matéria que não contribui para superar a crise é irresponsabilidade.  #PLdaGrilagemNão",13,2020-05-18
8f7e86d3feb94a434b529c72db29d8ea,PL 2633/2020,partidoverde,"Na prática, o PL 2633 beneficia criminosos ambientais que vivem de invadir e roubar terras públicas (grileiros) e desmatar ilegalmente nossas florestas, principalmente da Amazônia e do Cerrado.  #PLdaGrilagemNão",10,2020-05-18
b939dbc513955298c09d86f0c11f2421,MPV 910/2019,partidoverde,"Hoje, às 15h, teremos novo tuitaço para pedir ao parlamento que não vote, nas pressas e em meio à crise sanitária, propostas que não contribuem com a situação atual. A MP910 deu lugar ao PL 2633. Acompanhe o fio. https://t.co/3fXj3SmUd8",33,2020-05-18
8f7e86d3feb94a434b529c72db29d8ea,PL 2633/2020,partidoverde,"Hoje, às 15h, teremos novo tuitaço para pedir ao parlamento que não vote, nas pressas e em meio à crise sanitária, propostas que não contribuem com a situação atual. A MP910 deu lugar ao PL 2633. Acompanhe o fio. https://t.co/3fXj3SmUd8",33,2020-05-18
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,partidoverde,"2019 começou num contexto gravíssimo. Logo no primeiro dia, após o ato de posse, o pres. Bolsonaro editou a MP 870, cuja medida desmonta a FUNAI, órgão responsável pela política indigenista do Estado brasileiro. Para saber mais, acesse: https://t.co/lthAJLb4a4 #pvnecessário https://t.co/spfo0Nuhty",2,2019-04-22
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,patibaroli,@Rconstantino Vamos deixar claro as pautas para os canalhas  MP870 voto nominal Reforma da Previdência  Pacote Anticrime CPI da Lava Toga  O resto é mentira e canalhice,214,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,patibaroli,@FernandoHoliday Pessoas de má índole tem compartilhado uma série de posts e vídeos com informações mentirosas sobre o movimento do dia 26 nas ruas  Entenda a pauta do movimento   ✔️ MP 870 voto nominal ✔️ Reforma da Previdência  ✔️ Pacote Anticrime ✔️ CPI da Lava Toga  #Dia26EuVou,119,2019-05-20
b939dbc513955298c09d86f0c11f2421,MPV 910/2019,patriciapillar,"#Repost @342amazonia with @get_repost ・・・ #repost @342amazonia  EXTRA EXTRA EXTRA 🚨URGENTE!🚨 Hoje será votada a MP 910 que premia grileiros, incentiva o desmatamento ilegal e estimula a violência no campo. É um… https://t.co/D9gZnKVvio",310,2020-05-11
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,paulacamara_,"“Quem precisa do PL 2630, o PL das Fake News , quando se tem o Alexandre de Moraes para cortar os perfis?”  #VozParaBernardoKuster https://t.co/lCUuaJSdx2",1331,2020-07-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,paulacamara_,"“Mesmo com algum arrefecimento da oposição ao Centrão, após a aprovação da MP 870, e as dúvidas sobre as pautas da manifestação, os atos do próximo domingo podem surpreender por sua consistência e capilaridade”  BITES    #DomingoPeloBrasil https://t.co/oKA1LIbhCD",94,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,paulacamara_,“O movimento está indo às ruas :  Pelo MP 870 ( Reforma Ministerial)  Pelo Pacote Anticrime  Pela Reforma da Previdência   É uma manifestação anti - Centrão  Sou a favor e esterei lá ”   Caio Coppolla    #PrevidenciaAntiCrimeJa https://t.co/VofpYCSlEp,1617,2019-05-20
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,paulacamara_,#Dia26EuVou porque eu defendo:  • MP870 voto nominal  • Reforma da Previdência  • Pacote Anticrime    • Lava Toga  🇧🇷,4905,2019-05-13
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,paulaodopt,PEC 186 corta mais de R$ 200 bilhões da educação pública https://t.co/fpVkEtHOVc,8,2021-03-08
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,pauloap,"Se alguém pediu fechamento de congresso e outras coisas absurdas, tem que ser ignorado, ninguém quer uma ditadura não  Dia 26 o povo vai pra rua com seu direito de se manifestar, defendendo  Nova Previdência COAF com Moro Pacote Anticrime Votação nominal da MP 870 Lava Toga https://t.co/EPcZgZtetA",434,2019-05-20
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,pauloeneas,"Fundeb aprovado com apoio do Governo. A esquerda comemora. Continuaremos a ter Paulo Freire, ideologia de gênero, doutrinação e outros, só que agora com mais dinheiro público. Parabéns ao Gen Luiz Ramos,  articulador político do governo. Vai ajudar na aprovação do PL2630 também?",3347,2020-07-20
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,pauloeneas,"@FabioClickTime @OIT11479489 @l03n27 @Kodhaks Você não perguntou, você fez uma afirmação clara e em tom provocativo: “Afinal, se são tão corajosos assim e salvarão o país, acho que não tem pq ficarem com medo de aparecerem para o público“, que nesse contexto significa na prática apoiar o PL 2630 que mira justamente nisso.",197,2020-07-13
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,pauloeneas,@FabioClickTime Ta fazendo coro com os defensores do PL 2630 da Censura por que?,552,2020-07-13
faa28548a976b41a6261f64b7d3e931c,PL 2630/2020,pauloeneas,"O PL 2630 da Fake News que institui a censura corre sim o risco de ser aprovado, pois conta com apoio de integrantes do governo, como André Mendonça e outros. O Pres. Bolsonaro já manifestou-se contra qualquer forma de censura, mas quem está dando as cartas é o seu entorno.",2055,2020-07-13
5101b1662e264b10d270a9811970e995,PL 12/2021,paulopaim,"O Senado aprovou o PL 12. A luta agora é na Câmara. Todos juntos com a mesma força e solidariedade. Vacina para todos, já! É preciso esperançar, juntar sonhos, caminhar ao lado, salvar vidas. Passamos os 400 mil óbitos. A licença de patente de vacinas contra a covid-19 é urgente!",88,2021-04-26
5101b1662e264b10d270a9811970e995,PL 12/2021,paulopaim,"PL 12 aprovado no Senado. Agora é com a Câmara dos Deputados. Sempre é preciso esperançar em defesa da vida. Políticas humanitárias e muita solidariedade. Vacina para todos, já!!!! https://t.co/TSdXcf9poO",155,2021-04-26
5101b1662e264b10d270a9811970e995,PL 12/2021,paulopaim,"VITÓRIA! PL 12 aprovado #Senado. Vai à Câmara. Vacinas em grande quantidade no combate à covid-19. É preciso salvar vidas. Agradeço ao presidente @rpsenador, ao relator @nelsinhotrad, líderes, senadores e senadoras. #PL12 #ÉCoisaNossa. A vida acima dos lucros! A vida em 1º lugar!",179,2021-04-26
5101b1662e264b10d270a9811970e995,PL 12/2021,paulopaim,"Está na pauta do Senado, nesta quinta-feira, o PL 12 da licença compulsória de patente de vacinas. O objetivo é a produção em massa de vacinas contra a covid-19. Mande mensagem para os senadores do seu estado. #AprovaPL12",75,2021-04-26
458f6438158f61fd90ffdb26fc0ef1dd,PL 4194/2020,paulopaim,"Em 2020, apresentei o PL 4194 para regulamentar a Lei da Renda Básica de Cidadania. Precisamos sair deste abismo social e de tragédia humana. Em média, 15 pessoas morrem de fome por dia no Brasil, segundo o IBGE.",84,2021-04-26
458f6438158f61fd90ffdb26fc0ef1dd,PL 4194/2020,paulopaim,"No ano de 2020, apresentei o PL 4194 para regulamentar e implementar a Lei da Renda Básica de Cidadania. Precisamos sair deste abismo social e de tragédia humana. Em média, 15 pessoas morrem de fome por dia no Brasil, segundo o IBGE.",25,2021-04-26
5101b1662e264b10d270a9811970e995,PL 12/2021,paulopaim,"Senador Nelsinho Trad diz que seu substitutivo ao PL 12, que prevê licença compulsória de patente de vacinas no combate à covid-19, oferece agilidade para modificações no processo de patentes. Continue assistindo aqui https://t.co/fxNOjTYHv5 ou https://t.co/sqoiglO9d2",29,2021-04-19
5101b1662e264b10d270a9811970e995,PL 12/2021,paulopaim,Vários estados sofrem um ‘apagão’ de insumos hospitalares e medicamentos e outros estão no mesmo caminho. Faltam vacinas. Assim fica muito difícil combater a pandemia e salvar vidas. O 🇧🇷 soma 355.031 mortes. Faz-se necessário a aprovação do PL 12.  #LicençaCompulsóriaDePatenteJá,657,2021-04-12
df3d768ec3d4ec6c40ee0d8639617d1e,MPV 1039/2021,paulopaim,"Auxílio emergencial de R$ 150 é uma vergonha. Um botijão de gás já custa mais de R$ 100. Apresentei 8 emendas a MP 1039, entre elas, a que restabelece o auxílio emergencial de R$ 600. Mulher chefe de família receberia R$ 1.200.",6244,2021-03-15
657ef36227791c5254b215bab785aaba,MPV 936/2020,paulopaim,"O Gov insiste em não dialogar com os trabalhadores. A MP 936 empurra a solução dos problemas para empresas e trabalhadores, individualmente, aumenta a insegurança jurídica. Os acordos coletivos devem ser priorizados. O investimento está aquém do necessário e do que era esperado.“",340,2020-03-30
8146c938a148a04cf2a216d4f2461258,PL 399/2015,pauloteixeira13,Agora começaremos a leitura do relatório do deputado @LucianoDucci do PL 399 que regulamenta o uso medicinal da cannabis. Assistam no www.facebook/pauloteixeira13,247,2021-04-19
c2381a77cbfef5cc2a63907f8000f808,PEC 32/2020,pauloteixeira13,Denominei a PEC 32 de “PEC da Cloroquina”: promete melhorar o estado mas mata os serviços públicos.,1310,2021-04-05
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,pauloteixeira13,"Quero dar as boas vindas aos policiais que se afastaram do presidente da república por se sentirem traídos por ele. Quem defendeu os profissionais da segurança e os demais servidores públicos, diante da violência da PEC 186,  foi o PT e os partidos de esquerda.",5054,2021-03-08
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,pauloteixeira13,Votei contra a PEC 186 porque diminui o auxílio emergencial para R$250 e promove um arrocho salarial no funcionalismo público. Conseguimos apenas reduzir danos.,1448,2021-03-08
8146c938a148a04cf2a216d4f2461258,PL 399/2015,pauloteixeira13,"Estou impressionado com o poder que a empresa Prati Danaduzzi tem dentro do governo. Ela está conseguindo o monopólio para a venda dos remédios a base de cannabis no SUS, lutando contra o PL 399 e levando a ANVISA a processar a Abrace. #abracenaopodeparar  @TRF5_oficial",1020,2021-02-22
657ef36227791c5254b215bab785aaba,MPV 936/2020,pauloteixeira13,"É urgente renovar os efeitos da MP 936 para salvar bares, restaurante, lojas e pequenos comércios do país",791,2021-01-18
8146c938a148a04cf2a216d4f2461258,PL 399/2015,pauloteixeira13,"Participo da missa cannabica celebrada pelo Padre Ticão, na Igreja São Francisco de Assis, em Ermelino Matarazzo. Depoimentos de pacientes que tiveram melhoras em suas doenças pelo uso medicinal da cannabis. Gente do Brasil inteiro presente. Pela aprovação do PL 399.",693,2020-11-30
118c44a111b807ee8150f8ae25d1ca50,MPV 881/2019,paulouebel,"“Foi o 20 de setembro, o precursor da liberdade...”  Dia muito especial! Hoje, o Presidente Jair Bolsonaro assinou a sanção da MP 881 da Liberdade Econômica. Agora é lei, é a Lei n 13.874,… https://t.co/Z0aQh3sAUT",71,2019-09-16
118c44a111b807ee8150f8ae25d1ca50,MPV 881/2019,paulouebel,Acompanhando no Plenário do Senado Federal a votação da MP 881 (Liberdade Econômica). 🤞🤞🤞🤞 em Senado Federal https://t.co/XMuFDpaGoo,21,2019-08-19
118c44a111b807ee8150f8ae25d1ca50,MPV 881/2019,paulouebel,Hoje deve ser votada a MP 881 (Liberdade Econômica) no Senado Federal. Vejam os principias pontos da medida para simplificar e melhorar a vida dos cidadãos e empreendedores. Contamos com o… https://t.co/k8Drnp0mDB,187,2019-08-19
118c44a111b807ee8150f8ae25d1ca50,MPV 881/2019,paulouebel,Orientação das bancas para a votação da MP 881 (Liberdade Econômica). Tudo indica que deve ser aprovada. Belissimo trabalho do relator Dep Fed Jeronimo Goergen. #mudabrasil em Congresso… https://t.co/vqj7BE3SX8,106,2019-08-12
118c44a111b807ee8150f8ae25d1ca50,MPV 881/2019,paulouebel,"A MP 881 (Liberdade Economica) deve gerar 3 milhões e 700 mil empregos no prazo de 10 anos, e 7% de crescimento no PIB no mesmo prazo.  A MP precisa ser aprovada. em Congresso Nacional… https://t.co/8W4lblUUXA",957,2019-08-12
118c44a111b807ee8150f8ae25d1ca50,MPV 881/2019,paulouebel,"Reuniao com juristas, advogados e representantes de entidades empresariais e liberais que apoiam a MP 881 (Liberdade Econômica).  #liberdadeeconomica #mudabrasil em Esplanada Dos… https://t.co/U6Vjp1YYNN",190,2019-08-12
f5a9a945227292b83cb390bd0395f48b,MPV 897/2019,pedro_lupion,A MP DO AGRO É LEI!  O PR @jairbolsonaro sancionou a medida mais importante para o nosso setor em anos: a MP 897 passa a ser a Lei nº 13.986/2020!  Grande dia! @TerezaCrisMS @Mapa_Brasil @democratas @DeputadosDEM @fpagropecuaria @SistemaCNA @sistemaOCB   https://t.co/G3pd2yCz5Y,36,2020-04-06
7c4cbac341769f758f433b3f2e0c08c9,PL 3723/2019,pedro_lupion,"De novo, CHICANA DA OPOSIÇÃO. Medo inexplicável de votar o projeto das #ArmasPelaVida obstrui a votação e não conseguimos votar o relatório de @lexandreleite  ao PL 3723.  Não vamos desistir! A proposta retorna amanhã. Vamos votar! Dar à sociedade seu desejo de legítima defesa! https://t.co/RbvuK1VALX",47,2019-10-28
7c4cbac341769f758f433b3f2e0c08c9,PL 3723/2019,pedro_lupion,"FINALMENTE!  Votando agora em plenário o relatório de @lexandreleite do PL 3723, que trata do registro, posse e comércio de armas de fogo.   Finalmente, estamos atendendo expectativas da sociedade brasileira, @benebarbosa_mvb .  #ArmasPelaVida #Brasilacimadetudo",61,2019-10-28
7c4cbac341769f758f433b3f2e0c08c9,PL 3723/2019,pedro_lupion,"Concordo, @benebarbosa_mvb . Não demora e a hashtag #ArmasPelaVida, rapidamente, retorna aos TTs.  Que o Congresso se conscientize, cada vez mais, da responsabilidade de aprovarmos medidas para os #CACs. É demanda da sociedade.  O PL 3723 de @lexandreleite é uma delas. https://t.co/1NDm5ihzzD",88,2019-10-28
fcded076be31aa7f99cd59ee38e8095c,MPV 884/2019,pedro_lupion,"Agradeço @davialcolumbre por permitir que votássemos a MP 884, que dá prazo aos produtores rurais p/ se legalizarem.   Mas não entendo por que não houve quórum no Senado para votar a LDO.  Falarei com os senadores @alvarodias_ @Sen_Oriovisto e @FlavioArnsPR para resolvermos isso. https://t.co/krX8REGAM4",12,2019-09-23
fcded076be31aa7f99cd59ee38e8095c,MPV 884/2019,pedro_lupion,"Parabenizo os deps. @ZeMarioGO @nelsonbarbudo e o sen. @iraja555 pelo brilhante trabalho para que pudéssemos aprovar na Câmara a MP 884, que dilata o prazo para o Cadastro Ambiental Rural, e impede que milhares de produtores fiquem na ilegalidade. Vitória da @fpagropecuaria ! https://t.co/A5pXEjB3B7",5,2019-09-23
fcded076be31aa7f99cd59ee38e8095c,MPV 884/2019,pedro_lupion,"Grande dia! Grande vitória, @ZeMarioGO ! Grande vitória, @fpagropecuaria ! Parabéns pelo grande trabalho na aprovação da MP 884. Vitória importante para o nosso #agro. @democratas https://t.co/SFRm1sdxha",14,2019-09-23
7c4cbac341769f758f433b3f2e0c08c9,PL 3723/2019,pedro_lupion,"@FelipeLodeiro @lexandreleite @deputadopeninha @jairbolsonaro Instituir a Legítima defesa como direito na Constituição é um avanço importante. Para os meios, temos projetos como o PL 3723, de @lexandreleite , que coloca novo marco regulatório das armas no Brasil, que votaremos na terça. Trabalharemos para aprová-lo.",1,2019-09-16
c7b2492911f1799f04aa0753c08ed567,MPV 867/2018,pedro_lupion,"Discurso ideológico, aqui, não cola. A “minoria”, que ganhou todas as votações até agora, com mais de 270 votos em cada uma delas, orienta pelo fim das chicanas e pela aprovação da MP 867 #AprovaMP867 @fpagropecuaria https://t.co/7BFccPYDh4",4,2019-05-27
c7b2492911f1799f04aa0753c08ed567,MPV 867/2018,pedro_lupion,"Mandar recado político para o governo é parte do parlamento mas, infelizmente, é mais uma semana perdida. Inclusive, com a MP 867, que vence dia 3 de junho. Ela foi apenas lida. Não conseguimos votar nesta semana.",3,2019-05-13
c7b2492911f1799f04aa0753c08ed567,MPV 867/2018,pedro_lupion,"Reunião da diretoria da @fpagropecuaria com o deputado @_sergiosouza relator da MP 867, do programa de regularização rural. Que precisa passar no Congresso até junho, pelo bem de nossa #agropecuaria https://t.co/yBOeEEFnFC",2,2019-05-13
c7b2492911f1799f04aa0753c08ed567,MPV 867/2018,pedro_lupion,MP 867 é destaque na agenda do Plenário desta semana. #deputadofederal #pedrolupion https://t.co/0rAADXLlLr,1,2019-05-13
c7b2492911f1799f04aa0753c08ed567,MPV 867/2018,pedro_lupion,"Há pouco, em entrevista para TV Câmara, sobre a MP 867 do programa de regularização ambiental, destaquei que a expectativa é de que MP seja votada logo, já que o prazo vence no início de junho. https://t.co/ovrP8f8erV",3,2019-05-06
8023a643cd263b9ef8a530ae4a2990d7,MPV 870/2019,pedro_lupion,"Acompanhei nossa líder do governo no Congresso, @joicehasselmann para as reuniões nas comissões de medidas provisórias, no Senado Federal. Primeira parada: MP 870, que altera o desenho da esplanada dos ministérios e uma conversa rápida com o presidente @joaoromaneto https://t.co/XiYVp12E5J",10,2019-05-06
c7b2492911f1799f04aa0753c08ed567,MPV 867/2018,pedro_lupion,"Antes dá reunião de líderes, de logo mais, converso com a líder @joicehasselmann sobre as medidas provisórias em tramitação no Congresso. Entre elas, as MPs 870, que alterou o número de ministérios, e a MP 867, que trata do programa de regularização ambiental. https://t.co/y8v3MWuAZs",4,2019-05-06
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,pedrolrossi,Dizem q a PEC 186 não foi discutida... mas teve várias lives do mercado financeiro sobre o assunto. [ironia]  #AuxilioSimDesmonteNao  #PisoEmergencialnoOrçamento,76,2021-02-22
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,pedrolrossi,"Mesmo sem alterar os pisos, a PEC 186 é a destruição dos direitos sociais da Constituicao de 1988.  É chantagem, doutrina do choque, é canalhice mesmo.  #AuxilioSimDesmonteNão #PisoEmergencialnoOrçamento  https://t.co/2gjTDZBFQE",250,2021-02-22
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,pedrolrossi,"Os pisos de saúde e educação são mesmo o boi de piranha da PEC 186, aquele que chama a atenção para passar a boiada. E a boiada é enorme.   Por exemplo, a proposta de alteração do artigo 6o da Constituição visa, por vias obscuras, abolir os direitos sociais da constituição.  1/10",1116,2021-02-22
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,pedropaulo,"Ainda sobre a matéria do estadão. “A PEC 186, apesar de alguns avanços, não justifica as efusivas comemorações do Ministério da Economia.“ https://t.co/YBLpFjcdep",15,2021-03-22
250f8e89fe3d20d43b5c1b87cd737589,PEC 186/2019,pedropaulo,"“Como então chamar a PEC 186, de emergencial, se os gatilhos para contenção do aumento das despesas, principal objetivo da medida, além de muito enfraquecidos, somente deverão ser acionados em 2024 ou 2025?“ Tínhamos uma solução melhor! https://t.co/1If5nFJbgC",8,2021-03-22
c2381a77cbfef5cc2a63907f8000f808,PEC 32/2020,pfnery,"@RoseliFaria1971 @NegreirosDali @isantanax @JotaInfo Tirando a PEC 32 da discussão, formas alternativas de contratação foram cogitadas ou implementadas por governos de esquerda para expandir direitos sociais, principalmente na saúde, sem que fosse considerado precariz/sucateamento (Mais Médicos, Emserh de Dino, PLP 92/2007)",12,2020-11-23
458f6438158f61fd90ffdb26fc0ef1dd,PL 4194/2020,pfnery,"O PL 4.194, do Senador Paulo Paim, integra RBC com Bolsa Família, com benefício variável para famílias com crianças. Grandes fortunas e CSLL no custeio. https://t.co/mdPub1QW4s",45,2020-09-14
f58f0099661b1d362591194c7a5ad3eb,PL 2742/2020,pfnery,"O PL 2.742, do Sen. José Serra, é baseado na renda básica de cidadania do Suplicy. Lucros e dividendos financia o gasto. https://t.co/yg1WuxfXjS",57,2020-09-14
